customer_id,tenure_months,monthly_spend,plan_type,num_complaints,auto_pay,contract_type,region,support_calls,last_login_days,discount_applied,total_charges,churned
10987,29.0,335.41,basic,0.0,False,biennial,West,0.0,21.0,no,8148.27,0
10988,15.0,311.23,basic,1.0,False,monthly,South,2.0,42.0,no,5632.32,1
10989,39.0,377.45,basic,0.0,True,annual,South,0.0,27.0,yes,13280.43,0
10990,18.0,374.68,,3.0,True,monthly,South,3.0,29.0,no,6539.99,0
10991,17.0,296.7,basic,2.0,False,monthly,South,2.0,18.0,yes,4009.01,0
10992,0.0,1339.71,premium,2.0,True,monthly,North,2.0,37.0,no,2333.4,1
10993,46.0,948.2,standard,4.0,True,monthly,North,4.0,,no,44199.23,1
10994,65.0,800.31,standard,0.0,True,annual,East,1.0,19.0,no,51662.95,0
10995,37.0,211.61,basic,1.0,True,monthly,West,2.0,34.0,no,8520.75,0
10996,50.0,1297.99,premium,2.0,False,monthly,East,3.0,21.0,yes,63407.76,1
10997,62.0,824.96,standard,,True,monthly,East,1.0,14.0,,51068.02,1
10998,3.0,312.97,basic,2.0,,monthly,South,3.0,10.0,yes,0.0,0
10999,0.0,,standard,2.0,False,annual,West,2.0,53.0,no,1684.3,0
11000,7.0,664.89,,0.0,True,monthly,South,0.0,,no,5028.52,1
11001,28.0,268.81,basic,2.0,True,annual,,3.0,56.0,no,8176.62,0
11002,54.0,695.55,standard,0.0,True,biennial,East,2.0,23.0,yes,37006.46,0
11003,2.0,783.95,standard,2.0,False,annual,West,3.0,5.0,no,2312.71,1
11004,31.0,303.59,basic,0.0,False,annual,North,0.0,16.0,no,8294.31,0
11005,9.0,,premium,2.0,False,monthly,East,2.0,27.0,no,5450.94,1
11006,33.0,965.14,premium,,False,monthly,West,1.0,49.0,no,31674.46,0
11007,54.0,403.04,standard,2.0,True,biennial,East,2.0,30.0,yes,20829.44,0
11008,31.0,692.75,standard,3.0,False,annual,West,,,yes,22184.85,0
11009,49.0,420.49,basic,1.0,False,annual,East,1.0,54.0,no,20130.55,0
11010,6.0,660.82,standard,1.0,True,annual,South,4.0,8.0,yes,2884.26,0
11011,7.0,587.37,standard,1.0,True,monthly,East,2.0,9.0,yes,2901.41,0
11012,64.0,337.99,basic,1.0,False,monthly,East,1.0,20.0,yes,22328.75,0
11013,56.0,634.77,standard,3.0,False,annual,West,3.0,57.0,yes,33003.04,0
11014,,1151.22,premium,1.0,False,annual,West,3.0,33.0,no,74969.48,0
11015,58.0,558.77,standard,0.0,False,monthly,South,0.0,30.0,yes,33811.56,0
11016,71.0,264.96,basic,2.0,True,biennial,West,3.0,28.0,,18467.8,0
11017,53.0,703.22,standard,2.0,False,monthly,East,2.0,42.0,no,37987.11,1
11018,66.0,351.44,basic,0.0,True,monthly,West,0.0,42.0,no,23622.54,1
11019,50.0,235.89,basic,1.0,True,biennial,West,2.0,,no,11603.63,0
11020,7.0,412.51,basic,0.0,False,annual,West,0.0,32.0,yes,1228.66,1
11021,33.0,282.27,basic,1.0,True,monthly,South,1.0,57.0,no,7989.04,1
11022,34.0,748.39,standard,1.0,False,monthly,South,3.0,45.0,no,24102.54,1
11023,31.0,791.99,standard,1.0,True,monthly,North,5.0,60.0,no,25033.74,0
11024,45.0,318.5,basic,3.0,True,annual,South,4.0,0.0,no,15002.08,0
11025,15.0,1298.35,premium,0.0,True,monthly,South,2.0,20.0,no,18596.44,1
11026,67.0,1135.81,premium,1.0,True,annual,South,5.0,22.0,no,76020.5,0
11027,36.0,1150.89,premium,3.0,True,biennial,East,6.0,56.0,no,41440.15,1
11028,53.0,481.29,basic,0.0,True,annual,North,1.0,8.0,yes,25586.57,1
11029,,653.51,standard,1.0,False,monthly,East,1.0,55.0,yes,7733.64,0
11030,54.0,609.01,premium,0.0,True,annual,South,2.0,0.0,no,34524.6,0
11031,47.0,637.27,,1.0,True,monthly,South,1.0,20.0,no,30629.56,1
11032,6.0,414.47,basic,1.0,True,monthly,North,4.0,21.0,yes,2559.9,0
11033,6.0,447.91,basic,4.0,,monthly,North,4.0,53.0,no,2168.63,1
11034,32.0,695.25,standard,1.0,True,monthly,West,1.0,3.0,no,21414.43,0
11035,22.0,1187.13,premium,0.0,False,biennial,South,0.0,,no,26514.76,0
11036,18.0,458.52,standard,,False,monthly,South,2.0,50.0,,7779.59,1
11037,18.0,558.75,standard,1.0,True,monthly,East,2.0,9.0,no,10191.23,0
11038,35.0,344.02,basic,1.0,True,biennial,West,3.0,14.0,no,10141.39,0
11039,28.0,564.19,standard,0.0,False,monthly,South,1.0,51.0,no,15267.53,1
11040,59.0,1068.89,premium,0.0,False,annual,East,0.0,35.0,no,62955.42,0
11041,1.0,316.04,basic,0.0,False,monthly,North,1.0,28.0,yes,1283.85,0
11042,0.0,653.45,standard,0.0,True,monthly,East,2.0,51.0,no,0.0,1
11043,46.0,758.17,premium,1.0,,biennial,South,1.0,45.0,yes,33389.99,0
11044,68.0,434.35,basic,1.0,True,monthly,East,3.0,4.0,yes,29980.52,1
11045,19.0,791.31,standard,2.0,True,annual,East,4.0,28.0,no,14970.83,0
11046,10.0,192.86,basic,1.0,True,monthly,West,1.0,46.0,no,206.58,0
11047,1.0,587.5,standard,,True,monthly,West,3.0,46.0,no,0.0,1
11048,66.0,460.31,standard,2.0,True,monthly,North,4.0,26.0,yes,29733.58,0
11049,11.0,642.67,standard,1.0,False,monthly,West,3.0,24.0,no,,0
11050,19.0,583.75,standard,2.0,False,monthly,East,2.0,15.0,no,12480.54,0
11051,4.0,321.9,basic,0.0,True,annual,West,1.0,15.0,no,206.46,0
11052,36.0,1262.17,premium,,False,monthly,South,3.0,35.0,yes,45976.9,1
11053,,501.77,standard,0.0,True,monthly,,1.0,24.0,no,16604.64,0
11054,8.0,402.86,basic,2.0,False,monthly,East,4.0,40.0,no,3583.84,1
11055,52.0,616.84,standard,1.0,True,biennial,East,3.0,0.0,yes,33582.26,0
11056,43.0,552.08,standard,1.0,True,biennial,South,2.0,4.0,yes,23881.14,0
11057,23.0,278.61,basic,3.0,False,annual,East,4.0,40.0,no,5739.87,1
11058,29.0,1166.97,premium,0.0,True,biennial,West,0.0,19.0,no,35074.67,0
11059,58.0,1018.8,premium,1.0,False,monthly,South,,4.0,no,59439.28,1
11060,13.0,373.27,basic,2.0,True,monthly,East,3.0,35.0,no,5006.1,0
11061,8.0,1364.15,premium,0.0,True,annual,West,1.0,28.0,no,9895.47,0
11062,39.0,292.8,basic,0.0,True,annual,West,1.0,47.0,no,11782.97,0
11063,65.0,385.36,basic,3.0,True,monthly,North,5.0,33.0,yes,24363.68,0
11064,24.0,315.57,basic,1.0,True,monthly,West,3.0,57.0,yes,7885.12,0
11065,72.0,1206.3,premium,0.0,False,biennial,West,1.0,47.0,,86902.14,0
11066,21.0,636.43,standard,1.0,False,annual,North,1.0,17.0,yes,14449.15,0
11067,3.0,355.4,basic,0.0,False,monthly,North,4.0,1.0,no,490.19,0
11068,25.0,385.61,basic,2.0,False,annual,South,2.0,15.0,no,9490.9,1
11069,57.0,754.84,standard,1.0,True,monthly,West,2.0,28.0,no,43824.19,0
11070,28.0,270.32,basic,4.0,False,monthly,South,4.0,32.0,no,7332.92,0
11071,36.0,1542.48,premium,1.0,True,monthly,South,3.0,15.0,no,55507.75,0
11072,69.0,1178.33,premium,1.0,False,monthly,East,3.0,34.0,no,80898.04,0
11073,17.0,557.55,standard,1.0,True,monthly,South,2.0,46.0,yes,9314.7,0
11074,41.0,1046.13,premium,2.0,False,annual,South,5.0,42.0,yes,43562.29,0
11075,40.0,382.12,basic,1.0,False,monthly,South,1.0,41.0,no,17120.71,1
11076,37.0,1133.56,premium,0.0,False,annual,South,0.0,16.0,yes,,0
11077,33.0,537.14,standard,2.0,False,monthly,North,3.0,3.0,no,16460.6,1
11078,16.0,654.15,standard,1.0,False,monthly,West,2.0,48.0,no,10324.92,1
11079,36.0,295.41,basic,0.0,False,biennial,East,1.0,3.0,no,10684.4,0
11080,24.0,,premium,2.0,True,annual,North,3.0,50.0,yes,33172.83,0
11081,,,basic,1.0,True,biennial,East,1.0,24.0,no,7796.62,0
11082,56.0,393.11,basic,1.0,True,biennial,East,3.0,32.0,yes,20781.8,0
11083,30.0,373.69,basic,0.0,True,monthly,North,0.0,13.0,no,10599.94,1
11084,5.0,735.17,standard,0.0,True,monthly,South,1.0,23.0,yes,4493.09,1
11085,39.0,676.5,standard,1.0,True,biennial,North,2.0,10.0,no,26476.57,0
11086,11.0,528.77,standard,3.0,True,biennial,East,3.0,24.0,yes,6492.03,0
11087,52.0,1019.82,premium,1.0,False,annual,East,2.0,27.0,yes,51827.23,0
11088,70.0,255.29,basic,1.0,False,annual,South,2.0,6.0,no,19314.44,0
11089,9.0,689.47,standard,5.0,,annual,North,6.0,48.0,yes,5643.35,0
11090,44.0,329.06,basic,3.0,True,,West,5.0,35.0,no,14953.84,1
11091,16.0,794.59,premium,3.0,,annual,East,7.0,9.0,yes,12588.36,1
11092,25.0,999.31,premium,2.0,True,annual,North,2.0,48.0,yes,24442.74,0
11093,61.0,602.46,standard,2.0,False,annual,South,3.0,35.0,no,37182.88,1
11094,45.0,557.9,standard,1.0,True,monthly,South,2.0,30.0,yes,25706.01,0
11095,63.0,344.43,basic,1.0,True,monthly,West,3.0,18.0,no,24387.1,1
11096,1.0,785.28,standard,0.0,False,monthly,East,2.0,17.0,no,1424.55,1
11097,53.0,705.07,premium,3.0,False,monthly,West,4.0,48.0,yes,37992.98,1
11098,64.0,580.89,standard,1.0,True,biennial,West,2.0,5.0,,38321.84,0
11099,50.0,346.42,basic,1.0,False,monthly,West,3.0,27.0,yes,17852.85,0
11100,52.0,844.38,standard,1.0,True,monthly,West,2.0,6.0,no,43869.05,0
11101,35.0,946.99,premium,0.0,,monthly,South,2.0,37.0,no,33470.38,1
11102,25.0,237.92,basic,1.0,True,annual,East,2.0,56.0,no,6802.81,0
11103,28.0,443.73,basic,0.0,True,monthly,,1.0,11.0,no,,0
11104,20.0,620.49,standard,3.0,True,monthly,East,3.0,40.0,yes,10899.12,0
11105,10.0,1027.44,premium,3.0,True,monthly,South,4.0,,no,8384.16,1
11106,39.0,261.2,basic,3.0,False,monthly,South,,33.0,no,11535.18,1
11107,10.0,542.8,basic,0.0,False,monthly,North,1.0,24.0,no,4630.54,1
11108,35.0,367.72,basic,0.0,True,monthly,North,1.0,16.0,no,11212.27,1
11109,58.0,351.7,basic,0.0,True,biennial,East,2.0,52.0,no,18646.64,0
11110,38.0,826.57,standard,1.0,False,monthly,North,1.0,32.0,no,33211.51,0
11111,53.0,606.36,standard,0.0,True,monthly,West,2.0,22.0,yes,,0
11112,54.0,655.96,standard,0.0,False,annual,East,1.0,8.0,yes,34626.75,0
11113,23.0,642.95,standard,0.0,False,monthly,South,1.0,5.0,yes,14034.1,1
11114,21.0,309.03,basic,0.0,True,annual,South,0.0,,no,6544.49,0
11115,68.0,1202.93,premium,2.0,True,monthly,West,3.0,37.0,yes,82658.63,1
11116,55.0,657.84,standard,1.0,True,annual,North,3.0,8.0,yes,35887.19,0
11117,32.0,1322.64,premium,0.0,True,annual,East,0.0,,no,41538.45,0
11118,35.0,546.89,standard,3.0,True,biennial,East,6.0,15.0,,20276.2,0
11119,19.0,369.93,basic,0.0,True,monthly,West,0.0,24.0,yes,7002.83,0
11120,61.0,741.24,standard,3.0,True,monthly,North,6.0,,yes,45024.01,0
11121,72.0,284.83,basic,3.0,True,monthly,East,3.0,46.0,no,21099.88,1
11122,25.0,669.41,,3.0,True,biennial,West,5.0,28.0,yes,14598.92,0
11123,65.0,447.7,basic,2.0,True,biennial,East,2.0,43.0,no,29574.63,0
11124,72.0,311.03,basic,2.0,True,monthly,South,3.0,54.0,no,22805.08,0
11125,72.0,1264.54,premium,2.0,True,monthly,East,3.0,39.0,no,89667.96,1
11126,39.0,300.8,basic,3.0,True,monthly,East,4.0,25.0,yes,,0
11127,16.0,1324.17,premium,1.0,False,,East,2.0,37.0,no,20622.36,0
11128,0.0,314.3,basic,1.0,True,monthly,,2.0,34.0,no,497.27,1
11129,60.0,772.12,standard,2.0,False,monthly,North,5.0,22.0,no,46612.07,0
11130,42.0,742.43,standard,0.0,True,annual,West,4.0,3.0,yes,32886.11,0
11131,41.0,727.92,standard,2.0,True,biennial,North,3.0,58.0,yes,30028.14,0
11132,24.0,359.11,basic,3.0,True,biennial,East,3.0,41.0,no,7219.81,0
11133,38.0,298.8,,1.0,False,monthly,East,1.0,13.0,no,11103.43,0
11134,,336.7,basic,1.0,True,annual,North,1.0,52.0,no,10149.16,0
11135,2.0,472.71,basic,3.0,True,biennial,North,6.0,55.0,no,766.32,0
11136,43.0,519.28,standard,0.0,True,monthly,East,1.0,46.0,no,23737.95,0
11137,50.0,1252.9,premium,0.0,,annual,East,1.0,38.0,no,63104.24,0
11138,11.0,,premium,2.0,,monthly,South,4.0,6.0,no,,1
11139,18.0,776.58,standard,3.0,False,monthly,West,4.0,7.0,no,14570.78,0
11140,43.0,627.57,standard,2.0,True,monthly,North,3.0,41.0,no,26207.73,0
11141,58.0,568.85,standard,0.0,False,monthly,West,2.0,50.0,yes,30229.86,1
11142,48.0,233.02,basic,1.0,True,annual,,2.0,18.0,yes,9951.48,0
11143,60.0,799.91,premium,1.0,False,monthly,West,2.0,1.0,no,,0
11144,16.0,820.19,standard,1.0,False,monthly,North,1.0,46.0,no,13895.38,1
11145,56.0,519.89,standard,1.0,True,monthly,North,1.0,0.0,no,,0
11146,54.0,392.67,basic,0.0,False,biennial,West,1.0,41.0,no,21545.36,1
11147,46.0,272.99,basic,1.0,False,,North,3.0,37.0,no,13904.7,1
11148,11.0,739.99,standard,1.0,True,annual,South,3.0,,no,8769.98,0
11149,61.0,1047.96,premium,3.0,True,annual,East,3.0,12.0,no,64862.96,0
11150,7.0,611.53,standard,0.0,False,monthly,East,1.0,41.0,yes,5382.43,0
11151,20.0,262.93,basic,0.0,True,monthly,North,,43.0,no,5745.62,0
11152,69.0,1374.29,premium,0.0,True,annual,East,2.0,23.0,no,95900.86,0
11153,71.0,,basic,0.0,False,monthly,South,1.0,31.0,no,23534.46,0
11154,24.0,,basic,1.0,True,monthly,North,4.0,29.0,yes,4438.58,0
11155,11.0,284.39,basic,1.0,False,annual,South,1.0,5.0,yes,3779.03,0
11156,14.0,573.75,standard,1.0,False,monthly,South,2.0,37.0,,8407.28,1
11157,58.0,1135.03,premium,0.0,False,monthly,East,1.0,32.0,no,64956.47,1
11158,25.0,257.62,basic,1.0,True,monthly,East,4.0,43.0,no,5178.05,1
11159,25.0,1085.68,premium,0.0,True,monthly,West,3.0,54.0,no,27272.67,1
11160,46.0,373.87,basic,2.0,True,annual,South,3.0,22.0,no,17914.94,0
11161,31.0,778.1,premium,0.0,True,annual,East,1.0,9.0,no,24641.01,0
11162,9.0,335.52,standard,4.0,True,annual,South,5.0,56.0,yes,2000.03,1
11163,15.0,736.89,premium,0.0,True,,West,1.0,45.0,no,10257.97,0
11164,70.0,350.79,basic,1.0,True,monthly,South,2.0,14.0,no,25224.79,0
11165,16.0,1345.09,premium,2.0,True,monthly,North,3.0,59.0,no,21594.13,0
11166,22.0,644.92,standard,4.0,True,monthly,West,4.0,22.0,no,,0
11167,25.0,415.98,,0.0,False,monthly,West,0.0,55.0,no,10076.23,0
11168,6.0,904.75,premium,2.0,False,biennial,South,3.0,35.0,no,6168.02,0
11169,13.0,419.22,basic,1.0,False,,South,3.0,56.0,yes,5410.21,0
11170,6.0,1039.83,premium,0.0,True,monthly,East,1.0,0.0,no,5516.18,0
11171,8.0,395.29,basic,1.0,False,monthly,North,2.0,7.0,yes,4090.48,0
11172,47.0,694.25,standard,1.0,False,monthly,West,1.0,2.0,yes,31637.19,0
11173,71.0,634.31,standard,1.0,True,monthly,West,3.0,13.0,no,45110.16,0
11174,58.0,260.61,basic,1.0,True,monthly,West,2.0,16.0,yes,15292.87,0
11175,38.0,213.41,basic,0.0,True,monthly,East,2.0,33.0,no,7989.29,0
11176,17.0,225.71,basic,1.0,True,biennial,North,1.0,,no,4827.87,0
11177,58.0,558.1,standard,2.0,True,annual,West,2.0,5.0,yes,32942.42,0
11178,16.0,397.51,basic,2.0,True,monthly,West,3.0,4.0,no,6813.59,1
11179,,386.16,standard,0.0,False,monthly,East,2.0,45.0,no,5088.54,1
11180,30.0,423.92,basic,2.0,True,monthly,South,3.0,50.0,no,14573.93,1
11181,23.0,309.82,basic,1.0,True,annual,West,3.0,40.0,no,8590.53,0
11182,59.0,688.26,standard,2.0,False,annual,North,3.0,39.0,yes,41526.77,1
11183,44.0,283.11,,1.0,True,biennial,,1.0,28.0,no,13211.94,0
11184,2.0,1095.03,premium,0.0,False,monthly,North,1.0,34.0,no,1587.8,0
11185,36.0,1068.29,premium,2.0,True,,North,3.0,17.0,no,38409.36,0
11186,42.0,663.48,standard,2.0,False,monthly,East,3.0,39.0,no,28501.98,1
11187,39.0,787.54,standard,2.0,True,annual,West,4.0,47.0,no,31765.64,0
11188,54.0,383.59,premium,,True,,East,5.0,29.0,no,21605.91,0
11189,38.0,412.43,basic,2.0,True,monthly,North,3.0,14.0,no,16253.3,1
11190,14.0,220.02,basic,0.0,False,annual,North,0.0,52.0,no,5080.91,1
11191,3.0,253.28,basic,2.0,False,monthly,North,2.0,14.0,yes,624.25,1
11192,24.0,563.47,standard,3.0,True,monthly,East,6.0,15.0,yes,14536.47,1
11193,12.0,359.83,basic,1.0,False,monthly,North,4.0,56.0,yes,5209.4,1
11194,32.0,830.99,standard,0.0,True,monthly,West,0.0,32.0,no,27035.75,1
11195,15.0,934.18,premium,,False,monthly,North,2.0,9.0,no,14493.2,1
11196,41.0,779.05,premium,3.0,False,monthly,West,3.0,18.0,yes,32401.39,0
11197,65.0,705.17,standard,0.0,True,monthly,West,0.0,36.0,no,45127.81,0
11198,54.0,450.12,basic,0.0,True,monthly,North,2.0,49.0,no,24707.34,1
11199,41.0,974.3,premium,1.0,False,biennial,East,4.0,2.0,no,40694.58,0
11200,33.0,642.66,standard,0.0,False,monthly,South,0.0,35.0,yes,21529.72,1
